time,emotions_joy,emotions_sadness,emotions_disgust,emotions_contempt,emotions_anger,emotions_fear,emotions_surprise,emotions_valence,emotions_engagement,appearance_gender,appearance_glasses,appearance_age,appearance_ethnicity,expressions_smile,expressions_innerBrowRaise,expressions_browRaise,expressions_browFurrow,expressions_noseWrinkle,expressions_upperLipRaise,expressions_lipCornerDepressor,expressions_chinRaise,expressions_lipPucker,expressions_lipPress,expressions_lipSuck,expressions_mouthOpen,expressions_smirk,expressions_eyeClosure,expressions_attention,expressions_lidTighten,expressions_jawDrop,expressions_dimpler,expressions_eyeWiden,expressions_cheekRaise,expressions_lipStretch,emoji_relaxed,emoji_smiley,emoji_laughing,emoji_kissing,emoji_disappointed,emoji_rage,emoji_smirk,emoji_wink,emoji_stuckOutTongueWinkingEye,emoji_stuckOutTongue,emoji_flushed,emoji_scream,emoji_dominantEmoji,key
9.61,0.002051037037745118,0.05762403458356857,0.48144227266311646,0.1930370181798935,0.0012462937738746405,0.004805450327694416,0.3611750304698944,0,0.1907622069120407,Unknown,Yes,18 - 24,East Asian,6.906982763510428e-10,16.473459243774414,0.1208871454000473,0.06918187439441681,0.0011634250404313207,0.000025748526240931824,0.0044747465290129185,0.008501339703798294,12.239275932312012,0.003088046330958605,0.00011650132364593446,6.765867233276367,0.0055687609128654,3.648209201401187e-7,95.2582778930664,0.046861499547958374,6.477276802062988,0.004264832474291325,0.00008428275759797543,0.0011192492675036192,0.0005977084510959685,0.001816852716729045,0.0018121707253158092,0.0018121707253158092,0.00889788568019867,0.001830464112572372,0.0012462937738746405,0.0000019046767647523666,0.0020246359053999186,2.297769546508789,2.297769546508789,0.001829104614444077,0.031946517527103424,😐,j4zwnyya
9.67,0.0020293472334742546,0.05792386829853058,0.4766313433647156,0.1930953860282898,0.0012378599494695663,0.004828533157706261,0.3524421155452728,0,0.21844077110290527,Unknown,Yes,18 - 24,East Asian,5.883094567060709e-10,16.24990463256836,0.10488463938236237,0.08574613928794861,0.001060463022440672,0.000023586277166032232,0.0037396312691271305,0.007690540049225092,14.155981063842773,0.0024536224082112312,0.0001303435565205291,6.211991786956787,0.005495431832969189,3.502511276565201e-7,94.00228881835938,0.048799432814121246,6.254663467407227,0.004816227126866579,0.00008769194391788915,0.0008518078248016536,0.0005675069987773895,0.0018168205861002207,0.001812094822525978,0.001812094822525978,0.010218009352684021,0.0018304765690118074,0.0012378599494695663,0.000001904577743516711,0.002029713708907366,2.2977702617645264,2.2977702617645264,0.0018291057785972953,0.0323379784822464,😐,j4zwnyya
9.74,0.0020111389458179474,0.05947567895054817,0.4723793864250183,0.19314122200012207,0.0012150041293352842,0.004915927536785603,0.3451111912727356,0,0.21779747307300568,Unknown,Yes,18 - 24,East Asian,5.219236154374585e-10,16.369997024536133,0.07404724508523941,0.10113158822059631,0.001012349152006209,0.000020675279301940463,0.0033842145930975676,0.006268986966460943,14.118352890014648,0.002315446501597762,0.00013836930156685412,5.7161173820495605,0.0050171418115496635,2.497428397418844e-7,94.04265594482422,0.047170240432024,5.822990894317627,0.005679167807102203,0.00010129470319952816,0.0006689653382636607,0.0005716689629480243,0.0018168915994465351,0.0018120717722922564,0.0018120717722922564,0.011495104990899563,0.001830458757467568,0.0012150041293352842,0.0000019044598502659937,0.002037028083577752,2.29777193069458,2.29777193069458,0.0018291074084118009,0.03264188393950462,😐,j4zwnyya
9.81,0.0020584301091730595,0.06690261512994766,0.4851251244544983,0.1933387815952301,0.0011569424532353878,0.004564391449093819,0.4017850458621979,0,0.2633522152900696,Unknown,Yes,18 - 24,East Asian,3.708786611156256e-10,18.8142032623291,0.07781661301851273,0.15190570056438446,0.0014809288550168276,0.000027155016141477972,0.004329863470047712,0.005915774963796139,16.732946395874023,0.002715985756367445,0.00011627156345639378,7.184061527252197,0.005697834305465221,4.366434325220325e-7,94.4345932006836,0.0455608144402504,9.317713737487793,0.005524183623492718,0.00014308832760434598,0.0006581206689588726,0.0005657944711856544,0.0018168669193983078,0.001811898429878056,0.001811898429878056,0.014336960390210152,0.0018304528202861547,0.0011569424532353878,0.0000019043750398850534,0.002042028121650219,2.29777455329895,2.29777455329895,0.0018291111337020993,0.03345534950494766,😐,j4zwnyya
9.88,0.0021297798957675695,0.07592447102069855,0.5027495622634888,0.19344773888587952,0.0010988098802044988,0.004339031409472227,0.47321900725364685,0,0.2790105640888214,Unknown,Yes,18 - 24,East Asian,3.466001652352446e-10,21.6702823638916,0.08078192174434662,0.17634530365467072,0.00237062806263566,0.0000285923269984778,0.00456745270639658,0.007389463949948549,17.51930809020996,0.00254838727414608,0.00011174446262884885,9.151520729064941,0.006698152050375938,4.91146863623726e-7,94.45579528808594,0.045428648591041565,12.286140441894531,0.0035392921417951584,0.00013800346641801298,0.0004437708994373679,0.0005106034222990274,0.0018165373476222157,0.001811124267987907,0.001811124267987907,0.01696317084133625,0.001830453285947442,0.0010988098802044988,0.0000019043909560423344,0.0020456411875784397,2.297775983810425,2.297775983810425,0.0018291132291778922,0.034364283084869385,😐,j4zwnyya
9.93,0.002194189466536045,0.050621211528778076,0.5183616280555725,0.19348476827144623,0.001449650852009654,0.0038208884652704,0.4547801911830902,0,0.2701399624347687,Unknown,Yes,18 - 24,East Asian,3.290406280775926e-10,16.41181755065918,0.07745406776666641,0.19241715967655182,0.0023118257522583008,0.000027814015993499197,0.004732860717922449,0.009213259443640709,17.049663543701172,0.0023630461655557156,0.00012173283903393894,10.842113494873047,0.0056653693318367004,8.5708273900309e-7,93.8628158569336,0.04784158244729042,13.491439819335938,0.003906052326783538,0.0001262206060346216,0.00027489103376865387,0.000561791006475687,0.001816184027120471,0.0018102906178683043,0.0018102906178683043,0.0193640049546957,0.0018304613186046481,0.001449650852009654,0.0000019043774273086456,0.0020496791694313288,2.297776937484741,2.297776937484741,0.0018291149754077196,0.0354011133313179,😐,j4zwnyya
9.99,0.0022239969111979008,0.05259840562939644,0.5242709517478943,0.1933356523513794,0.0014175011310726404,0.003878351766616106,0.4716808497905731,0,0.25675371289253235,Unknown,Yes,18 - 24,East Asian,5.233271038740384e-10,17.347599029541016,0.09015163779258728,0.15308450162410736,0.00288162799552083,0.00003089065648964606,0.004748322069644928,0.012639079242944717,16.375595092773438,0.0025331221986562014,0.00012151629198342562,11.465508460998535,0.005339872557669878,9.913248959492194e-7,93.44535064697266,0.04304362088441849,13.459555625915527,0.0031300620175898075,0.00016751352814026177,0.00018544230260886252,0.0005469099269248545,0.0018159836763516068,0.001809807145036757,0.001809807145036757,0.020397771149873734,0.0018304740078747272,0.0014175011310726404,0.0000019043696966036805,0.0020484793931245804,2.2977776527404785,2.2977776527404785,0.0018291166052222252,0.03607666864991188,😐,j4zwnyya
10.06,0.002231911290436983,0.07052435725927353,0.5259515047073364,0.19332747161388397,0.001183544984087348,0.004409906454384327,0.5015714168548584,0,0.24049444496631622,Unknown,Yes,18 - 24,East Asian,4.789531549143078e-10,21.834983825683594,0.0804358422756195,0.15385015308856964,0.0020932690240442753,0.000028811769880121574,0.0048568835482001305,0.012727378867566586,15.456663131713867,0.0019130760338157415,0.00010956464393530041,11.646164894104004,0.00480255950242281,9.46125396694697e-7,95.3450927734375,0.04245762899518013,11.860145568847656,0.003441005479544401,0.00013330229558050632,0.0001721882144920528,0.000569819996599108,0.0018157801823690534,0.0018092571990564466,0.0018092571990564466,0.02191360481083393,0.0018304850673303008,0.001183544984087348,0.000001904322516566026,0.002048501279205084,2.297779083251953,2.297779083251953,0.0018291183514520526,0.036832574754953384,😐,j4zwnyya
10.12,0.0022660118993371725,0.05696887522935867,0.5339349508285522,0.1933479756116867,0.0013684420846402645,0.00385436718352139,0.5103172659873962,0,0.28599029779434204,Unknown,Yes,18 - 24,East Asian,4.233532413522312e-10,19.040199279785156,0.07192669808864594,0.1582949459552765,0.0016177952056750655,0.000033078504202421755,0.005562742240726948,0.016241319477558136,17.884254455566406,0.0025125951506197453,0.00010895435116253793,12.480859756469727,0.005018165800720453,5.633980322272691e-7,94.25151062011719,0.043439604341983795,14.514899253845215,0.0028528550174087286,0.00013803479669149965,0.0001706370385363698,0.0005273394053801894,0.0018156375735998154,0.0018087673233821988,0.0018087673233821988,0.024443726986646652,0.0018305208068341017,0.0013684420846402645,0.0000019042630583498976,0.002049792092293501,2.297779083251953,2.297779083251953,0.0018291198648512363,0.037842679768800735,😐,j4zwnyya
10.19,0.002465777564793825,0.06429511308670044,0.5804224014282227,0.19334015250205994,0.0013408117229118943,0.003355138935148716,0.7039899230003357,0,0.3887232542037964,Unknown,Yes,18 - 24,East Asian,4.069058145983462e-10,23.182191848754883,0.081149160861969,0.14487037062644958,0.0019160303054377437,0.000038026530091883615,0.005777906626462936,0.016204411163926125,22.20884895324707,0.003298544092103839,0.00008912532211979851,17.095949172973633,0.00700549129396677,5.245601073511352e-7,93.19330596923828,0.042924344539642334,20.724720001220703,0.0023284954950213432,0.00013218233652878553,0.00022932472347747535,0.0005847124266438186,0.0018153595738112926,0.0018079139990732074,0.0018079139990732074,0.03215387463569641,0.0018305768026039004,0.0013408117229118943,0.000001904303303490451,0.002054818905889988,2.2977793216705322,2.2977793216705322,0.0018291218439117074,0.040181323885917664,😐,j4zwnyya
10.25,0.0024532689712941647,0.06513334065675735,0.5799627900123596,0.1934899091720581,0.0013324929168447852,0.003652368439361453,0.6711027026176453,0,0.3079577386379242,Unknown,Yes,18 - 24,East Asian,5.213137144188806e-10,23.323110580444336,0.1264583319425583,0.1872628778219223,0.0022308879997581244,0.00003319884854136035,0.005308276973664761,0.014576178044080734,18.894433975219727,0.002507228869944811,0.00007391964027192444,17.050390243530273,0.006826430559158325,4.313514807563479e-7,94.10478973388672,0.04544709995388985,18.24598503112793,0.002142001409083605,0.00014215106784831733,0.00021084742911625654,0.0006262149545364082,0.001814920688048005,0.0018071566009894013,0.0018071566009894013,0.03369100019335747,0.0018305940320715308,0.0013324929168447852,0.0000019043395695916843,0.0020512687042355537,2.297779083251953,2.297779083251953,0.0018291225424036384,0.041125088930130005,😐,j4zwnyya
10.31,0.0025094200391322374,0.06766539812088013,0.5910842418670654,0.19330500066280365,0.0013090692227706313,0.0037640577647835016,0.7015979886054993,0,0.35124245285987854,Unknown,Yes,18 - 24,East Asian,6.640822336478891e-10,24.477540969848633,0.1225639283657074,0.13441945612430573,0.002981775440275669,0.00004125540726818144,0.004969657398760319,0.013952135108411312,20.7945556640625,0.003072545165196061,0.00010009310062741861,18.097843170166016,0.007137856911867857,7.45870238461066e-7,94.04232025146484,0.03824734687805176,17.870742797851562,0.002762559102848172,0.00011461411486379802,0.00024711352307349443,0.0007322547608055174,0.0018145698122680187,0.0018064443720504642,0.0018064443720504642,0.03809939697384834,0.0018306173151358962,0.0013090692227706313,0.0000019044072132601286,0.00204823212698102,2.2977797985076904,2.2977797985076904,0.0018291232408955693,0.042506247758865356,😐,j4zwnyya
10.38,0.002538171363994479,0.07485403120517731,0.5978471040725708,0.19328871369361877,0.0012370551703497767,0.003903967095538974,0.7369050979614258,0,0.325639545917511,Unknown,Yes,18 - 24,East Asian,5.63432689393295e-10,26.31595802307129,0.13186433911323547,0.13113006949424744,0.002819199813529849,0.000037872607208555564,0.004704364109784365,0.011497130617499352,19.733919143676758,0.002422270830720663,0.00012436059478204697,18.729312896728516,0.006924956571310759,0.0000030194698865670944,94.09028625488281,0.03332524374127388,17.682584762573242,0.004103376995772123,0.00010502168152015656,0.00021228904370218515,0.0007652533822692931,0.001814141869544983,0.0018056321423500776,0.0018056321423500776,0.041592102497816086,0.0018306272104382515,0.0012370551703497767,0.000001904456439660862,0.0020443028770387173,2.2977802753448486,2.2977802753448486,0.0018291238229721785,0.04386761039495468,😐,j4zwnyya
10.44,0.0025174831971526146,0.09750796854496002,0.5923160910606384,0.1932705193758011,0.0010419682366773486,0.004596194252371788,0.7373329401016235,0,0.319173663854599,Unknown,Yes,18 - 24,East Asian,6.992013079631931e-10,30.032411575317383,0.11457180231809616,0.12287895381450653,0.002171043772250414,0.000036694720620289445,0.004707069601863623,0.008982577361166477,19.46121597290039,0.0017031066818162799,0.00013635444338433444,18.21837615966797,0.007489135023206472,0.0000018091327547153924,94.45745849609375,0.03324485942721367,14.652523040771484,0.003574371337890625,0.00008136007090797648,0.0002584464382380247,0.0007933793240226805,0.0018138571176677942,0.0018050514627248049,0.0018050514627248049,0.04461507499217987,0.0018306385027244687,0.0010419682366773486,0.0000019045188537347713,0.002038287464529276,2.297780752182007,2.297780752182007,0.0018291239393875003,0.04478413984179497,😐,j4zwnyya
10.5,0.0025395541451871395,0.09762568771839142,0.596008837223053,0.19318360090255737,0.001042419346049428,0.004633244127035141,0.7457625269889832,0,0.2990509271621704,Unknown,Yes,18 - 24,East Asian,4.611963588807555e-10,30.2551326751709,0.1030355915427208,0.09200111031532288,0.0014582363655790687,0.000039286787796299905,0.0050038923509418964,0.007510253693908453,18.322248458862305,0.0026281087193638086,0.0001522438251413405,18.5665340423584,0.008698669262230396,4.728658495878335e-7,94.12918853759766,0.03417319804430008,14.503447532653809,0.004045675974339247,0.00007086370897013694,0.00028672110056504607,0.0007452955469489098,0.0018137517618015409,0.001804819912649691,0.001804819912649691,0.046748507767915726,0.0018306545680388808,0.001042419346049428,0.0000019046103716391372,0.002030725823715329,2.297781229019165,2.297781229019165,0.001829124172218144,0.04568905383348465,😐,j4zwnyya
10.57,0.002532030688598752,0.06798607110977173,0.5947462916374207,0.1931869238615036,0.0013041970087215304,0.004493870306760073,0.6433202624320984,0,0.2969876229763031,Unknown,Yes,18 - 24,East Asian,4.1244815895957743e-10,24.767635345458984,0.12146865576505661,0.09598209708929062,0.0012777221854776144,0.00003516781725920737,0.005087008234113455,0.008697598241269588,15.687224388122559,0.0023790618870407343,0.0001809655805118382,18.45088005065918,0.008157546631991863,6.022904130986717e-7,94.76220703125,0.03291696310043335,12.661565780639648,0.004510821774601936,0.00006175404269015417,0.00028321618447080255,0.0008149860077537596,0.001813647453673184,0.0018045945325866342,0.0018045945325866342,0.04710595682263374,0.001830665161833167,0.0013041970087215304,0.000001904679038489121,0.0020216021221131086,2.2977817058563232,2.2977817058563232,0.0018291237065568566,0.04624934867024422,😐,j4zwnyya
10.63,0.0026040514931082726,0.05956868827342987,0.6111959218978882,0.19314776360988617,0.0014423573156818748,0.004254425410181284,0.6654438376426697,0,0.330511212348938,Unknown,Yes,18 - 24,East Asian,5.369886202366558e-10,23.544723510742188,0.11782998591661453,0.08754551410675049,0.0020192544907331467,0.00004463407094590366,0.005103845149278641,0.0074234637431800365,17.978193283081055,0.00236074673011899,0.00020671545644290745,19.956531524658203,0.00773635832592845,7.258707910295925e-7,93.25808715820312,0.0339658297598362,13.687923431396484,0.004766764584928751,0.00005000928649678826,0.00024283128732349724,0.0007458060863427818,0.001813584240153432,0.0018044435419142246,0.0018044435419142246,0.04905068129301071,0.0018306783167645335,0.0014423573156818748,0.0000019047364503421704,0.0020078548695892096,2.2977828979492188,2.2977828979492188,0.0018291231244802475,0.046922504901885986,😐,j4zwnyya
10.69,0.002731604501605034,0.041173893958330154,0.6403051018714905,0.19311752915382385,0.0018731713062152267,0.004012544173747301,0.6476197838783264,0,0.39679786562919617,Unknown,Yes,18 - 24,East Asian,5.542067915698112e-10,19.30339241027832,0.11470939218997955,0.0727759450674057,0.0026558106765151024,0.00004937733683618717,0.004697397351264954,0.0077023860067129135,16.216463088989258,0.002335928613319993,0.00022952360450290143,22.527969360351562,0.008865720592439175,5.361338821785466e-7,94.13866424560547,0.033597175031900406,13.311956405639648,0.004888760857284069,0.00004820421963813715,0.00021659707999788225,0.0008082405547611415,0.0018135972786694765,0.0018044927855953574,0.0018044927855953574,0.04973169416189194,0.001830698223784566,0.0018731713062152267,0.0000019048254671361065,0.0019969516433775425,2.297783613204956,2.297783613204956,0.0018291221931576729,0.04757799580693245,😐,j4zwnyya
10.75,0.0028248971793800592,0.04495628550648689,0.6604966521263123,0.1930396854877472,0.001809152658097446,0.004346308298408985,0.6880065202713013,0,0.4474935233592987,Unknown,Yes,18 - 24,East Asian,5.015787230000512e-10,21.496524810791016,0.0884283185005188,0.04968981817364693,0.0030531128868460655,0.00006456209666794166,0.004900864791125059,0.007121240720152855,14.554512023925781,0.0018844213336706161,0.00022886242368258536,24.244672775268555,0.009138787165284157,0.0000016650529914841172,94.80306243896484,0.030795732513070107,12.01444149017334,0.00615181727334857,0.00003297648436273448,0.00025885269860737026,0.0008098192047327757,0.001813750364817679,0.001804838189855218,0.001804838189855218,0.04985453188419342,0.001830729772336781,0.001809152658097446,0.0000019049344928134815,0.001986816991120577,2.297783136367798,2.297783136367798,0.001829120796173811,0.04813468083739281,😐,j4zwnyya
10.81,0.0027895329985767603,0.03441884368658066,0.652715802192688,0.1930580586194992,0.0021221546921879053,0.004256052430719137,0.6020653247833252,0,0.42722102999687195,Unknown,Yes,18 - 24,East Asian,5.294010230194601e-10,17.153348922729492,0.09251368045806885,0.05790805444121361,0.003106110030785203,0.00006826012395322323,0.003758057253435254,0.0063583943992853165,14.121356964111328,0.001815173658542335,0.00018689334683585912,23.588687896728516,0.008586208336055279,0.00000188012427315698,94.31889343261719,0.03114374913275242,10.477167129516602,0.005463484209030867,0.00004332750177127309,0.00019424995116423815,0.0008284653886221349,0.001814077841117978,0.0018055347027257085,0.0018055347027257085,0.04894955828785896,0.0018307178979739547,0.0021221546921879053,0.0000019050110040552681,0.0019790504593402147,2.2977826595306396,2.2977826595306396,0.001829118700698018,0.048246968537569046,😐,j4zwnyya
10.88,0.002735110465437174,0.02976660244166851,0.6408777832984924,0.19314654171466827,0.0023038212675601244,0.00415201298892498,0.5488454103469849,0,0.39737528562545776,Unknown,Yes,18 - 24,East Asian,6.904585792000262e-10,14.438508033752441,0.08385689556598663,0.0828557088971138,0.002224357333034277,0.00006912089156685397,0.0032229439821094275,0.006034339312463999,12.011338233947754,0.0015966633800417185,0.00017443820252083242,22.579267501831055,0.00850610714405775,9.59715066528588e-7,94.15946960449219,0.03339250385761261,9.896069526672363,0.004789593163877726,0.00003568023021216504,0.0001866199600044638,0.0008050719043239951,0.0018143103225156665,0.001805931911803782,0.001805931911803782,0.047025538980960846,0.0018306849524378777,0.0023038212675601244,0.0000019050451101065846,0.001982566434890032,2.2977819442749023,2.2977819442749023,0.0018291175365447998,0.047794729471206665,😐,j4zwnyya
10.94,0.002694798866286874,0.023075563833117485,0.6313784122467041,0.1931796669960022,0.0026762722991406918,0.004128024913370609,0.475301593542099,0,0.37476810812950134,Unknown,Yes,18 - 24,East Asian,8.393136741169371e-10,10.200600624084473,0.07539169490337372,0.08496475964784622,0.0017534802900627255,0.0000762928684707731,0.0033959888387471437,0.006724340841174126,13.309679985046387,0.0018903251038864255,0.00012972661352250725,21.75494956970215,0.009747288189828396,4.824038910555828e-7,94.46709442138672,0.035709403455257416,7.961516857147217,0.004448817111551762,0.000043915271817240864,0.00021712612942792475,0.0008573734667152166,0.0018149024108424783,0.0018071838421747088,0.0018071838421747088,0.04595094919204712,0.0018306622514501214,0.0026762722991406918,0.0000019051665276492713,0.0019808774814009666,2.297780752182007,2.297780752182007,0.0018291148589923978,0.0474918857216835,😐,j4zwnyya
11,0.0027221543714404106,0.021229809150099754,0.6381078958511353,0.1931864470243454,0.002840253757312894,0.004201246425509453,0.46379879117012024,0,0.39088353514671326,Unknown,Yes,18 - 24,East Asian,6.711353695010303e-10,9.240863800048828,0.08346769958734512,0.0896618515253067,0.0017767009558156133,0.00007022847421467304,0.0034774874802678823,0.007134406827390194,13.793320655822754,0.001237593125551939,0.00012365823204163462,22.341943740844727,0.009252315387129784,8.127770456667349e-7,94.33211517333984,0.03506845608353615,6.950702667236328,0.00417539244517684,0.000043525466026039794,0.0002639095182530582,0.0008415277116000652,0.00181519181933254,0.0018077418208122253,0.0018077418208122253,0.04511032998561859,0.0018306358251720667,0.002840253757312894,0.0000019052698689847603,0.001989491982385516,2.2977802753448486,2.2977802753448486,0.0018291122978553176,0.046881191432476044,😐,j4zwnyya
11.05,0.002780884737148881,0.019570138305425644,0.652658224105835,0.19322599470615387,0.003041541203856468,0.0041668601334095,0.47173774242401123,0,0.42777493596076965,Unknown,Yes,18 - 24,East Asian,7.507690580332849e-10,8.624665260314941,0.0876876562833786,0.10840600728988647,0.0015217502368614078,0.00007607830775668845,0.003290692577138543,0.007286941632628441,14.4928560256958,0.0011560282437130809,0.00009778116509551182,23.591018676757812,0.007872969843447208,0.0000010193145953962812,93.986572265625,0.0317116416990757,6.903836250305176,0.0032183926086872816,0.0000573459874431137,0.00021988841763231903,0.0008428352884948254,0.0018152445554733276,0.0018078020075336099,0.0018078020075336099,0.043956730514764786,0.0018306089332327247,0.003041541203856468,0.0000019052731659030542,0.0020017835777252913,2.2977797985076904,2.2977797985076904,0.0018291118321940303,0.04626460373401642,😐,j4zwnyya
11.11,0.0029573587235063314,0.01996423304080963,0.6931653022766113,0.19321754574775696,0.0031297393143177032,0.00426997197791934,0.5358259677886963,0,0.5418433547019958,Unknown,Yes,18 - 24,East Asian,8.465598777540606e-10,10.598423957824707,0.07904285192489624,0.0990179032087326,0.0014252273831516504,0.00009553447307553142,0.003290391294285655,0.006470570340752602,14.67292308807373,0.0009234286844730377,0.00008353894372703508,26.925769805908203,0.009118670597672462,3.391287748399918e-7,94.81729888916016,0.03120875544846058,7.156603813171387,0.00255587394349277,0.00006178580224514008,0.00016206980217248201,0.0007994180195964873,0.001815462950617075,0.0018082363530993462,0.0018082363530993462,0.04371944069862366,0.0018305783160030842,0.0031297393143177032,0.0000019053807136515388,0.0020146267488598824,2.2977781295776367,2.2977781295776367,0.0018291104352101684,0.045861683785915375,😐,j4zwnyya
11.17,0.003086706856265664,0.020328408107161522,0.7240409851074219,0.19325019419193268,0.0031858645379543304,0.004544261377304792,0.5732213854789734,0,0.6432383060455322,Unknown,Yes,18 - 24,East Asian,7.395214440819586e-10,12.078826904296875,0.10155317187309265,0.10353225469589233,0.0019625872373580933,0.00009320036770077422,0.0029812920838594437,0.007216502912342548,12.58810043334961,0.0011660386808216572,0.0000901992098079063,29.337068557739258,0.00991265382617712,2.31566758657209e-7,95.1142578125,0.030064387246966362,6.0112762451171875,0.002755854744464159,0.00006081095853005536,0.0002266817755298689,0.000979696516878903,0.001815560506656766,0.0018085427582263947,0.0018085427582263947,0.04200213775038719,0.0018305276753380895,0.0031858645379543304,0.0000019055025859415764,0.0020319242030382156,2.2977776527404785,2.2977776527404785,0.0018291089218109846,0.04512158781290054,😐,j4zwnyya
11.24,0.003079086309298873,0.021792162209749222,0.7228834629058838,0.19331282377243042,0.0030501678120344877,0.004723068326711655,0.5755161643028259,0,0.6396973729133606,Unknown,Yes,18 - 24,East Asian,8.12586609111321e-10,13.067770004272461,0.10645753145217896,0.11425752937793732,0.001914408290758729,0.00009069094812730327,0.0029064419213682413,0.0065874760039150715,10.782280921936035,0.001998706953600049,0.00007452256249962375,29.24856185913086,0.011078502982854843,3.000368451466784e-7,94.0418472290039,0.030140355229377747,5.353795528411865,0.0031822058372199535,0.00006925701745785773,0.000238344247918576,0.001025236095301807,0.0018155809957534075,0.0018086815252900124,0.0018086815252900124,0.03667066991329193,0.0018304713303223252,0.0030501678120344877,0.0000019056038809139864,0.0020423561800271273,2.2977771759033203,2.2977771759033203,0.0018291077576577663,0.043615907430648804,😐,j4zwnyya
11.3,0.0030808195006102324,0.02139727957546711,0.7247968316078186,0.19342510402202606,0.00309928972274065,0.004561376292258501,0.5852227210998535,0,0.6474719047546387,Unknown,Yes,18 - 24,East Asian,7.566689497195966e-10,12.838621139526367,0.11571308970451355,0.14091373980045319,0.0025969960261136293,0.00012040495494147763,0.0031917733140289783,0.006946140434592962,13.015894889831543,0.002194497035816312,0.00008456664363620803,29.39212417602539,0.011848174035549164,7.746273240627488e-7,94.006103515625,0.02877146378159523,6.301461696624756,0.002796588931232691,0.00006890172517159954,0.00017162866424769163,0.0008916435181163251,0.0018158020684495568,0.001809076638892293,0.001809076638892293,0.03447933495044708,0.0018304300028830767,0.00309928972274065,0.0000019057289364354801,0.0020502086263149977,2.297776937484741,2.297776937484741,0.0018291062442585826,0.04246736317873001,😐,j4zwnyya
11.36,0.00313023803755641,0.029955608770251274,0.7368239164352417,0.1934642344713211,0.002543742535635829,0.005030680913478136,0.6647930145263672,0,0.6910857558250427,Unknown,Yes,18 - 24,East Asian,8.540526619249533e-10,18.330039978027344,0.11485634744167328,0.15070588886737823,0.0029434985481202602,0.00010873813880607486,0.003308934858068824,0.006819052156060934,11.67197036743164,0.0031126365065574646,0.00011169140634592623,30.30112075805664,0.012025338597595692,0.000001830105702538276,94.01588439941406,0.030843831598758698,6.119531154632568,0.0030164478812366724,0.00004073974196217023,0.00024526831111870706,0.000813601422123611,0.0018157688900828362,0.0018089809454977512,0.0018089809454977512,0.03066301718354225,0.0018303974065929651,0.002543742535635829,0.00000190585069503868,0.0020583104342222214,2.297776699066162,2.297776699066162,0.0018291048472747207,0.041350554674863815,😐,j4zwnyya
11.42,0.0032706107012927532,0.03398973494768143,0.7681012153625488,0.19333748519420624,0.0024049803614616394,0.005259938072413206,0.7530234456062317,0,0.8122836947441101,Unknown,Yes,18 - 24,East Asian,5.962862981157002e-10,21.423601150512695,0.12816406786441803,0.11323122680187225,0.003129076911136508,0.00013432666310109198,0.0034828309435397387,0.008661950007081032,12.634468078613281,0.0024395068176090717,0.00011794601596193388,32.602962493896484,0.012461522594094276,6.498390803244547e-7,94.1059341430664,0.029425663873553276,6.278429985046387,0.0038113431073725224,0.000037703735870309174,0.0002587011840660125,0.0007807195070199668,0.0018158525926992297,0.0018091312376782298,0.0018091312376782298,0.02784477360546589,0.0018303735414519906,0.0024049803614616394,0.0000019059885971728363,0.0020658865105360746,2.297776699066162,2.297776699066162,0.0018291035667061806,0.0402674563229084,😐,j4zwnyya
11.48,0.003348937723785639,0.05070170760154724,0.7877720594406128,0.1934514343738556,0.0019140871008858085,0.005670628044754267,0.9076572060585022,0,0.8975825309753418,Unknown,Yes,18 - 24,East Asian,6.073549996266081e-10,28.087303161621094,0.1217891126871109,0.14251995086669922,0.00466356473043561,0.00016154712648130953,0.003301316639408469,0.0071742841973900795,13.977564811706543,0.002878244500607252,0.00014605902833864093,33.998619079589844,0.012848169542849064,5.333627086656634e-7,95.22134399414062,0.03012455441057682,7.390460968017578,0.004199676215648651,0.000028689208193100058,0.00033274487941525877,0.0007611034088768065,0.0018157485174015164,0.0018089330988004804,0.0018089330988004804,0.025510376319289207,0.0018303459510207176,0.0019140871008858085,0.0000019061220655203215,0.0020722183398902416,2.2977778911590576,2.2977778911590576,0.0018291025189682841,0.03960884362459183,😐,j4zwnyya
11.54,0.0035138807725161314,0.05306066572666168,0.8252524137496948,0.19334068894386292,0.0019134116591885686,0.00595751591026783,0.998693585395813,0,1.0769637823104858,Unknown,Yes,18 - 24,East Asian,7.792911871362662e-10,30.093400955200195,0.1350177377462387,0.1190280094742775,0.0035404700320214033,0.00015937768330331892,0.002905380679294467,0.007350136060267687,11.859275817871094,0.0038971451576799154,0.00015804453869350255,36.58223342895508,0.011594852432608604,0.0000011413866332077305,94.60787963867188,0.02612319029867649,6.87631368637085,0.004910352174192667,0.000029511904358514585,0.0002719969779718667,0.0008137814584188163,0.0018155195284634829,0.0018085843184962869,0.0018085843184962869,0.023431235924363136,0.0018303048564121127,0.0019134116591885686,0.000001906194142975437,0.0020733140408992767,2.297778367996216,2.297778367996216,0.0018291017040610313,0.03893395513296127,😐,j4zwnyya
